[W621 21:11:54.558262641 socket.cpp:767] [c10d] The client socket cannot be initialized to connect to [localhost.localdomain]:29500 (errno: 97 - Address family not supported by protocol).

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
[W621 21:11:57.266926466 socket.cpp:767] [c10d] The client socket cannot be initialized to connect to [localhost.localdomain]:29500 (errno: 97 - Address family not supported by protocol).
2026-06-21 21:11:57,917 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-06-21 21:11:57,918 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA RTX PRO 6000 Blackwell Server Edition MIG 1g.24gb, MFU will show as 0%
GPU: NVIDIA RTX PRO 6000 Blackwell Server Edition MIG 1g.24gb | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 120 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
WARNING: SDPA has no support for sliding window attention (window_pattern='SSSL'). Your GPU utilization will be terrible.
WARNING: Recommend using --window-pattern L for full context attention without alternating sliding window patterns.
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 8,192
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 8192,
  "n_layer": 8,
  "n_head": 4,
  "n_kv_head": 4,
  "n_embd": 512,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 16,777,216
lm_head                 : 4,194,304
transformer_matrices    : 25,166,016
scalars                 : 42
total                   : 50,331,882
Estimated FLOPs per token: 2.202021e+08
Auto-computed optimal batch size: 262,144 tokens
Scaling LRs by 0.7071 for batch size 262,144 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.615182 for depth 8
Scaling the LR for the AdamW parameters ∝1/√(512/768) = 1.224745
Using user-provided number of iterations: 2,000
Total number of training tokens: 524,288,000
Tokens : Scaling params ratio: 17.86
Total training FLOPs estimate: 1.154493e+17
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
[rank0]:W0621 21:12:02.119000 4342 .venv/lib/python3.10/site-packages/torch/_inductor/utils.py:1613] [0/0] Not enough SMs to use max_autotune_gemm mode
Step 00000 | Validation bpb: 3.216757
step 00000/02000 (0.00%) | loss: 9.011375 | lrm: 0.03 | dt: 24311.22ms | tok/sec: 10,782 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02000 (0.05%) | loss: 9.004721 | lrm: 0.05 | dt: 2323.70ms | tok/sec: 112,813 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/02000 (0.10%) | loss: 8.992590 | lrm: 0.07 | dt: 2324.43ms | tok/sec: 112,777 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/02000 (0.15%) | loss: 8.975318 | lrm: 0.10 | dt: 2326.04ms | tok/sec: 112,699 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00004/02000 (0.20%) | loss: 8.952490 | lrm: 0.12 | dt: 2322.76ms | tok/sec: 112,858 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/02000 (0.25%) | loss: 8.920047 | lrm: 0.15 | dt: 2320.96ms | tok/sec: 112,946 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00006/02000 (0.30%) | loss: 8.874493 | lrm: 0.17 | dt: 2319.51ms | tok/sec: 113,016 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00007/02000 (0.35%) | loss: 8.808430 | lrm: 0.20 | dt: 2319.84ms | tok/sec: 113,000 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00008/02000 (0.40%) | loss: 8.721847 | lrm: 0.23 | dt: 2318.42ms | tok/sec: 113,070 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00009/02000 (0.45%) | loss: 8.584721 | lrm: 0.25 | dt: 2318.60ms | tok/sec: 113,061 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00010/02000 (0.50%) | loss: 8.415763 | lrm: 0.28 | dt: 2318.98ms | tok/sec: 113,042 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00051/02000 (2.55%) | loss: 5.389981 | lrm: 1.00 | dt: 2317.72ms | tok/sec: 113,104 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 1.58m | eta: 75.3m
step 00052/02000 (2.60%) | loss: 5.370233 | lrm: 1.00 | dt: 2319.51ms | tok/sec: 113,016 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 1.62m | eta: 75.3m
step 00053/02000 (2.65%) | loss: 5.358741 | lrm: 1.00 | dt: 2318.93ms | tok/sec: 113,045 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 1.66m | eta: 75.3m
step 00054/02000 (2.70%) | loss: 5.339451 | lrm: 1.00 | dt: 2319.00ms | tok/sec: 113,041 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 26 | total time: 1.70m | eta: 75.2m
step 00055/02000 (2.75%) | loss: 5.306622 | lrm: 1.00 | dt: 2319.74ms | tok/sec: 113,005 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 26 | total time: 1.74m | eta: 75.2m
step 00056/02000 (2.80%) | loss: 5.294881 | lrm: 1.00 | dt: 2319.07ms | tok/sec: 113,038 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 1.78m | eta: 75.1m
step 00057/02000 (2.85%) | loss: 5.289104 | lrm: 1.00 | dt: 2319.22ms | tok/sec: 113,031 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 1.82m | eta: 75.1m
step 00058/02000 (2.90%) | loss: 5.274136 | lrm: 1.00 | dt: 2320.86ms | tok/sec: 112,951 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 1.86m | eta: 75.1m
step 00059/02000 (2.95%) | loss: 5.266223 | lrm: 1.00 | dt: 2320.71ms | tok/sec: 112,958 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 28 | total time: 1.89m | eta: 75.0m
step 00060/02000 (3.00%) | loss: 5.251822 | lrm: 1.00 | dt: 2320.16ms | tok/sec: 112,985 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 28 | total time: 1.93m | eta: 75.0m
step 00061/02000 (3.05%) | loss: 5.245500 | lrm: 1.00 | dt: 2319.89ms | tok/sec: 112,998 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 29 | total time: 1.97m | eta: 75.0m
step 00062/02000 (3.10%) | loss: 5.235289 | lrm: 1.00 | dt: 2318.93ms | tok/sec: 113,045 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 29 | total time: 2.01m | eta: 74.9m
step 00063/02000 (3.15%) | loss: 5.221914 | lrm: 1.00 | dt: 2318.92ms | tok/sec: 113,045 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 2.05m | eta: 74.9m
step 00064/02000 (3.20%) | loss: 5.207127 | lrm: 1.00 | dt: 2319.01ms | tok/sec: 113,041 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 2.09m | eta: 74.8m
step 00065/02000 (3.25%) | loss: 5.198950 | lrm: 1.00 | dt: 2319.95ms | tok/sec: 112,995 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 2.13m | eta: 74.8m
step 00066/02000 (3.30%) | loss: 5.184612 | lrm: 1.00 | dt: 2319.83ms | tok/sec: 113,001 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 31 | total time: 2.16m | eta: 74.8m
step 00067/02000 (3.35%) | loss: 5.175707 | lrm: 1.00 | dt: 2318.22ms | tok/sec: 113,080 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 31 | total time: 2.20m | eta: 74.7m
step 00068/02000 (3.40%) | loss: 5.148819 | lrm: 1.00 | dt: 2321.82ms | tok/sec: 112,904 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 32 | total time: 2.24m | eta: 74.7m
step 00069/02000 (3.45%) | loss: 5.138269 | lrm: 1.00 | dt: 2318.81ms | tok/sec: 113,051 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 32 | total time: 2.28m | eta: 74.6m
step 00070/02000 (3.50%) | loss: 5.138558 | lrm: 1.00 | dt: 2319.33ms | tok/sec: 113,025 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 2.32m | eta: 74.6m
step 00071/02000 (3.55%) | loss: 5.127062 | lrm: 1.00 | dt: 2319.39ms | tok/sec: 113,022 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 2.36m | eta: 74.6m
step 00072/02000 (3.60%) | loss: 5.115943 | lrm: 1.00 | dt: 2320.25ms | tok/sec: 112,981 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 2.40m | eta: 74.5m
step 00073/02000 (3.65%) | loss: 5.102054 | lrm: 1.00 | dt: 2319.11ms | tok/sec: 113,036 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 2.44m | eta: 74.5m
step 00074/02000 (3.70%) | loss: 5.091378 | lrm: 1.00 | dt: 2320.44ms | tok/sec: 112,971 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 2.47m | eta: 74.5m
step 00075/02000 (3.75%) | loss: 5.082930 | lrm: 1.00 | dt: 2317.85ms | tok/sec: 113,097 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 2.51m | eta: 74.4m
step 00076/02000 (3.80%) | loss: 5.068752 | lrm: 1.00 | dt: 2319.58ms | tok/sec: 113,013 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 2.55m | eta: 74.4m
step 00077/02000 (3.85%) | loss: 5.050257 | lrm: 1.00 | dt: 2319.37ms | tok/sec: 113,023 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 2.59m | eta: 74.3m
step 00078/02000 (3.90%) | loss: 5.030092 | lrm: 1.00 | dt: 2318.84ms | tok/sec: 113,049 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 2.63m | eta: 74.3m
step 00079/02000 (3.95%) | loss: 5.014706 | lrm: 1.00 | dt: 2318.02ms | tok/sec: 113,089 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 2.67m | eta: 74.3m
step 00080/02000 (4.00%) | loss: 4.994814 | lrm: 1.00 | dt: 2317.88ms | tok/sec: 113,096 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 2.71m | eta: 74.2m
step 00081/02000 (4.05%) | loss: 4.989138 | lrm: 1.00 | dt: 2319.60ms | tok/sec: 113,012 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 2.74m | eta: 74.2m
step 00082/02000 (4.10%) | loss: 4.979822 | lrm: 1.00 | dt: 2320.47ms | tok/sec: 112,970 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 2.78m | eta: 74.1m
step 00083/02000 (4.15%) | loss: 4.968266 | lrm: 1.00 | dt: 2320.95ms | tok/sec: 112,946 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 2.82m | eta: 74.1m
step 00084/02000 (4.20%) | loss: 4.973850 | lrm: 1.00 | dt: 2318.73ms | tok/sec: 113,054 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 2.86m | eta: 74.1m
step 00085/02000 (4.25%) | loss: 4.957136 | lrm: 1.00 | dt: 2319.84ms | tok/sec: 113,000 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 2.90m | eta: 74.0m
step 00086/02000 (4.30%) | loss: 4.955777 | lrm: 1.00 | dt: 2320.12ms | tok/sec: 112,987 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 2.94m | eta: 74.0m
step 00087/02000 (4.35%) | loss: 4.943041 | lrm: 1.00 | dt: 2319.26ms | tok/sec: 113,028 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 2.98m | eta: 73.9m
